,zoneName,address,latitude,longitude,서울특별시,세종특별자치시,부산광역시,대구광역시,인천광역시,광주광역시,대전광역시,울산광역시,경기도,강원도,경상남도,경상북도,전라남도,전라북도,충청남도,충청북도,제주특별자치도,중랑구,중구,종로구,은평구,용산구,영등포구,양천구,송파구,성북구,성동구,서초구,서대문구,마포구,동작구,동대문구,도봉구,노원구,금천구,구로구,광진구,관악구,강서구,강북구,강동구,강남구,수원시,고양시,화성시,성남시,용인시,부천시,안양시,시흥시,춘천시,강릉시,원주시,창원시,김해시,포항시,경주시,여수시,순천시,목포시,전주시,군산시,익산시,천안시,아산시,청주시,충주시,기타 경기도 지역,기타 강원도 지역,기타 경상남도 지역,기타 경상북도 지역,기타 전라남도 지역,기타 전라북도 지역,기타 충청남도 지역,기타 충청북도 지역,cluster,core,radius,polygon
13,농어촌공사 전북본부 앞,전북 전주시 완산구 효자동3가 1541-4,35.816,127.11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,True,inf,"[[nan, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf]]"
14,영등포 타임스퀘어 옆(EV),서울특별시 영등포구 영중로 15(영등포동4가),37.516,126.903,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,True,3.5856463647730132,"[[126.903, 37.51603224649247], [126.90300519878555, 37.516031981749215], [126.90301031220719, 37.51603119186652], [126.90301525630264, 37.516029889814234], [126.90301994989005, 37.51602809697203], [126.9030243159008, 37.516025842778326], [126.90302828264517, 37.51602316424691], [126.90303178498924, 37.5160201053592], [126.90303476542469, 37.51601671634205], [126.90303717501281, 37.51601305284303], [126.90303897418828, 37.51600917501668], [126.90304013340862, 37.51600514653681], [126.90304063363952, 37.51600103355096], [126.90304046666719, 37.51599690359422], [126.90303963523328, 37.51599282448038], [126.90303815298996, 37.51598886318837], [126.90303604427558, 37.515985084762505], [126.9030333437152, 37.51598155124442], [126.90303009565194, 37.515978320654405], [126.90302635341891, 37.51597544603864], [126.90302217846346, 37.515972974598235], [126.90301763933824, 37.51597094691418], [126.9030128105756, 37.515969396280994], [126.90300777146366, 37.51596834816004], [126.90300260474449, 37.51596781976141], [126.90299739525551, 37.51596781976141], [126.90299222853633, 37.51596834816004], [126.9029871894244, 37.515969396280994], [126.90298236066175, 37.51597094691418], [126.90297782153655, 37.515972974598235], [126.90297364658109, 37.51597544603864], [126.90296990434805, 37.515978320654405], [126.9029666562848, 37.51598155124442], [126.90296395572443, 37.515985084762505], [126.90296184701003, 37.51598886318837], [126.90296036476671, 37.51599282448038], [126.9029595333328, 37.51599690359422], [126.90295936636048, 37.51600103355096], [126.90295986659137, 37.51600514653681], [126.90296102581172, 37.51600917501668], [126.90296282498718, 37.51601305284303], [126.9029652345753, 37.51601671634205], [126.90296821501076, 37.5160201053592], [126.90297171735483, 37.51602316424691], [126.9029756840992, 37.516025842778326], [126.90298005010995, 37.51602809697203], [126.90298474369736, 37.516029889814234], [126.90298968779283, 37.51603119186652], [126.90299480121445, 37.516031981749215], [126.903, 37.51603224649247]]"
15,계명대학교 대명캠퍼스,대구 남구 명덕로 104,35.856,128.581,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,True,6.509244892796123,"[[128.581, 35.8560585390457], [128.58100923613034, 35.85605805844095], [128.58101832060368, 35.856056624518196], [128.58102710425322, 35.85605426082242], [128.58103544285166, 35.85605100616544], [128.58104319947944, 35.856046913988635], [128.581050246773, 35.85604205148543], [128.58105646901592, 35.85603649849801], [128.58106176403913, 35.856030346206246], [128.58106604489856, 35.856023695630626], [128.5810692413026, 35.8560166559734], [128.58107130076633, 35.85600934282555], [128.58107218947347, 35.85600187626876], [128.58107189283143, 35.855994378903695], [128.58107041571108, 35.85598697383688], [128.58106778236672, 35.85597978265929], [128.58106403603776, 35.85597292344989], [128.58105923823885, 35.85596650883668], [128.58105346774968, 35.85596064414746], [128.58104681932156, 35.85595542568024], [128.58103940212146, 35.855950939122124], [128.58103133793958, 35.855947258142265], [128.58102275918964, 35.85594444318225], [128.58101380673443, 35.85594254046365], [128.581004627573, 35.85594158122904], [128.58099537242697, 35.85594158122904], [128.58098619326557, 35.85594254046365], [128.58097724081037, 35.85594444318225], [128.58096866206043, 35.855947258142265], [128.58096059787854, 35.855950939122124], [128.58095318067845, 35.85595542568024], [128.58094653225032, 35.85596064414746], [128.58094076176116, 35.85596650883668], [128.58093596396222, 35.85597292344989], [128.5809322176333, 35.85597978265929], [128.58092958428892, 35.85598697383688], [128.58092810716857, 35.855994378903695], [128.58092781052653, 35.85600187626876], [128.58092869923368, 35.85600934282555], [128.5809307586974, 35.8560166559734], [128.58093395510141, 35.856023695630626], [128.58093823596087, 35.856030346206246], [128.5809435309841, 35.85603649849801], [128.580949753227, 35.85604205148543], [128.58095680052057, 35.856046913988635], [128.58096455714835, 35.85605100616544], [128.58097289574678, 35.85605426082242], [128.58098167939633, 35.856056624518196], [128.58099076386966, 35.85605805844095], [128.581, 35.8560585390457]]"
16,롯데백화점 노원점(EV),서울특별시 노원구 동일로 1414(상계동),37.655,127.061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,True,7.024181014105761,"[[127.06100000000002, 37.6550631699775], [127.06101020331047, 37.65506265135286], [127.06102023908285, 37.65506110399473], [127.06102994253006, 37.6550585533107], [127.06103915432173, 37.65505504118293], [127.06104772320053, 37.65505062528046], [127.06105550846571, 37.65504537811228], [127.0610623822834, 37.65503938583675], [127.06106823178573, 37.65503274684688], [127.06107296092404, 37.65502557015468], [127.06107649204597, 37.65501797360125], [127.06107876717063, 37.65501008192177], [127.06107974894053, 37.65500202469743], [127.06107942123504, 37.65499393422761], [127.06107778943503, 37.65498594335761], [127.06107488033467, 37.65497818329728], [127.0610707417013, 37.65497078146661], [127.06106544149114, 37.65496385940345], [127.0610590667335, 37.65495753076789], [127.06105172210172, 37.65495189947594], [127.06104352819447, 37.654947057993276], [127.06103461955549, 37.65494308581689], [127.06102514246435, 37.65494004816981], [127.06101525253465, 37.65493799493014], [127.06100511215874, 37.65493695981199], [127.0609948878413, 37.65493695981199], [127.0609847474654, 37.65493799493014], [127.0609748575357, 37.65494004816981], [127.06096538044456, 37.65494308581689], [127.06095647180557, 37.654947057993276], [127.0609482778983, 37.65495189947594], [127.06094093326654, 37.65495753076789], [127.0609345585089, 37.65496385940345], [127.06092925829874, 37.65497078146661], [127.06092511966537, 37.65497818329728], [127.060922210565, 37.65498594335761], [127.060920578765, 37.65499393422761], [127.06092025105951, 37.65500202469743], [127.06092123282941, 37.65501008192177], [127.06092350795407, 37.65501797360125], [127.060927039076, 37.65502557015468], [127.0609317682143, 37.65503274684688], [127.06093761771665, 37.65503938583675], [127.06094449153431, 37.65504537811228], [127.06095227679951, 37.65505062528046], [127.06096084567831, 37.65505504118293], [127.06097005746997, 37.6550585533107], [127.06097976091719, 37.65506110399473], [127.06098979668957, 37.65506265135286], [127.06100000000002, 37.6550631699775]]"
19,롯데렌터카 서울본사(선릉사옥),서울특별시 강남구 테헤란로 422(대치동),37.505,127.053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,True,inf,"[[nan, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf]]"
21,오류동역 4번출구(오류문화센터),"서울특별시 구로구 경인로20가길 68(오류동, 오류동행복주택)",37.496,126.846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,True,inf,"[[nan, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf]]"
23,롯데백화점 잠실점(EV),서울특별시 송파구 송파대로 521(잠실동),37.512,127.101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,True,inf,"[[nan, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf]]"
25,뉴비치아파트 옆,부산 수영구 황령대로 497,35.138,129.108,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,True,inf,"[[nan, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf]]"
26,이마트 칠성점 야외주차장,대구 북구 침산로 93,35.884,128.589,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,True,2.457348419961829,"[[128.589, 35.88402209946528], [128.58900348802544, 35.88402191802897], [128.5890069187776, 35.88402137669924], [128.58901023592364, 35.8840204843647], [128.58901338499606, 35.884019255677444], [128.58901631428728, 35.88401771081251], [128.5890189756983, 35.88401587513652], [128.5890213255289, 35.88401377879123], [128.5890233251949, 35.884011456198564], [128.58902494186182, 35.88400894549544], [128.5890261489841, 35.884006287907525], [128.58902692674073, 35.88400352707234], [128.58902726236107, 35.88400070832273], [128.5890271503342, 35.88399787794248], [128.58902659249955, 35.88399508240635], [128.58902559801683, 35.883992367616976], [128.58902418321537, 35.883989778151125], [128.58902237132617, 35.88398735652774], [128.58902019210043, 35.88398514250982], [128.58901768132094, 35.88398317245149], [128.58901488021468, 35.88398147870103], [128.58901183477568, 35.883980089069794], [128.58900859501, 35.88397902637548], [128.58900521411448, 35.883978308067505], [128.58900174760336, 35.88397794594045], [128.58899825239666, 35.88397794594045], [128.58899478588552, 35.883978308067505], [128.58899140499003, 35.88397902637548], [128.58898816522432, 35.883980089069794], [128.58898511978535, 35.88398147870103], [128.58898231867906, 35.88398317245149], [128.5889798078996, 35.88398514250982], [128.58897762867386, 35.88398735652774], [128.58897581678465, 35.883989778151125], [128.5889744019832, 35.883992367616976], [128.58897340750045, 35.88399508240635], [128.58897284966582, 35.88399787794248], [128.58897273763895, 35.88400070832273], [128.58897307325927, 35.88400352707234], [128.58897385101594, 35.884006287907525], [128.58897505813817, 35.88400894549544], [128.5889766748051, 35.884011456198564], [128.58897867447112, 35.88401377879123], [128.58898102430172, 35.88401587513652], [128.58898368571275, 35.88401771081251], [128.58898661500393, 35.884019255677444], [128.58898976407636, 35.8840204843647], [128.58899308122238, 35.88402137669924], [128.58899651197456, 35.88402191802897], [128.589, 35.88402209946528]]"
27,운암중학교 앞(운암지 공영주차장),대구 북구 구암동 415-2,35.931,128.564,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,True,inf,"[[nan, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf]]"
28,역삼역 7번출구(EV),서울특별시 강남구 논현로 508(역삼동),37.502,127.037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,True,2287255898178.4463,"[[127.037, 20569823.976969287], [3315769.936043063, 20400946.31435101], [6576970.070349734, 19897086.2930475], [9730178.623875443, 19066517.28067859], [12723619.999346454, 17922877.197465062], [15508141.97213568, 16484944.581955649], [18038022.7684322, 14776330.247943215], [20271721.815503143, 12825089.595555058], [22172561.83674955, 10663261.942358432], [23709331.091574118, 8326344.438651872], [24856795.871298905, 5852709.205238668], [25596114.835964207, 3282973.2642641235], [25915148.38860979, 659331.6088348648], [25808658.007121377, -1975135.6376014533], [25278392.260618925, -4577170.595692129], [24333058.098000012, -7104047.923362442], [22988177.880079664, -9514276.364751348], [21265834.502854925, -11768280.035485603], [19194308.796963055, -13829048.25760704], [16807615.157224398, -15662743.273881443], [14144943.027219743, -17239255.86283682], [11250013.409710215, -18532699.73134757], [8170360.96898069, -19521836.566851925], [4956553.512966352, -20190424.76985707], [1661361.6712444508, -20527486.14055378], [-1661107.597244433, -20527486.14055378], [-4956299.438966334, -20190424.769857075], [-8170106.894980674, -19521836.56685193], [-11249759.33571021, -18532699.73134757], [-14144688.953219729, -17239255.862836827], [-16807361.083224386, -15662743.273881452], [-19194054.72296305, -13829048.25760705], [-21265580.428854916, -11768280.035485614], [-22987923.806079667, -9514276.364751354], [-24332804.024000008, -7104047.923362456], [-25278138.186618928, -4577170.5956921335], [-25808403.93312138, -1975135.6376014717], [-25914894.314609792, 659331.608834855], [-25595860.761964213, 3282973.264264105], [-24856541.797298912, 5852709.205238654], [-23709077.01757413, 8326344.43865185], [-22172307.762749564, 10663261.942358417], [-20271467.74150315, 12825089.595555054], [-18037768.694432214, 14776330.247943202], [-15507887.898135692, 16484944.581955642], [-12723365.925346473, 17922877.197465055], [-9729924.549875457, 19066517.28067859], [-6576715.99634976, 19897086.29304749], [-3315515.86204308, 20400946.31435101], [127.0369999936494, 20569823.976969287]]"
29,구월동 YMCA사거리,인천광역시 남동구 구월남로 115(구월동),37.454,126.702,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,True,inf,"[[nan, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf]]"
30,부발역 1번출구(경강선),경기 이천시 부발읍 신아로 87,37.259,127.49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,True,inf,"[[nan, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf]]"
31,구미 진평파출소 옆,경북 구미시 진평동 107-1,36.095,128.426,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,True,inf,"[[nan, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf]]"
34,주례여중 뒤편,부산 사상구 냉정로 61,35.149,129.007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,True,48.949385428979234,"[[129.007, 35.14944021239913], [129.00706884679786, 35.14943659826142], [129.00713656313323, 35.14942581519233], [129.00720203710569, 35.14940804024955], [129.00726419363448, 35.14938356529715], [129.00732201211108, 35.14935279221318], [129.0073745431577, 35.14931622629082], [129.0074209242161, 35.14927446794151], [129.00746039371043, 35.14922820283619], [129.0074923035528, 35.14917819064661], [129.00751612978442, 35.14912525257153], [129.00753148117929, 35.1490702578527], [129.00753810566786, 35.14901410950186], [129.00753589447626, 35.148957729473395], [129.00752488391214, 35.148902043525815], [129.00750525476874, 35.148847966020824], [129.00747732935596, 35.148796384909566], [129.0074415662084, 35.148748147152475], [129.00739855255586, 35.14870404481217], [129.0073489946814, 35.14866480204786], [129.0072937063239, 35.14863106322467], [129.0072335953167, 35.14860338233313], [129.00716964868087, 35.14858221389271], [129.00710291641838, 35.148567905488626], [129.00703449427112, 35.148560692064464], [129.0069655057289, 35.148560692064464], [129.00689708358166, 35.148567905488626], [129.00683035131917, 35.14858221389271], [129.00676640468333, 35.14860338233313], [129.0067062936761, 35.14863106322467], [129.00665100531862, 35.14866480204786], [129.00660144744415, 35.14870404481217], [129.0065584337916, 35.148748147152475], [129.00652267064405, 35.148796384909566], [129.0064947452313, 35.148847966020824], [129.00647511608787, 35.148902043525815], [129.00646410552375, 35.148957729473395], [129.00646189433215, 35.14901410950186], [129.00646851882072, 35.1490702578527], [129.0064838702156, 35.14912525257153], [129.00650769644722, 35.14917819064661], [129.00653960628958, 35.14922820283619], [129.00657907578395, 35.14927446794151], [129.0066254568423, 35.14931622629082], [129.00667798788893, 35.14935279221318], [129.00673580636555, 35.14938356529715], [129.00679796289432, 35.14940804024955], [129.0068634368668, 35.14942581519233], [129.00693115320215, 35.14943659826142], [129.007, 35.14944021239913]]"
35,롯데마트 금천점,서울 금천구 시흥대로 291,37.459,126.897,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,True,7.564612354138715,"[[126.89700000000002, 37.45906803019331], [126.89701095947498, 37.45906747166636], [126.89702173899569, 37.459065805256515], [126.8970321615627, 37.45906305832618], [126.89704205603772, 37.45905927597987], [126.89705125995377, 37.45905452032361], [126.8970596221828, 37.45904886944515], [126.89706700541723, 37.459042416131744], [126.89707328842455, 37.45903526634663], [126.89707836803798, 37.45902753748908], [126.8970821608504, 37.45901935646672], [126.89708460458392, 37.459010857611716], [126.89708565911252, 37.45900218047502], [126.89708530712085, 37.45899346753499], [126.8970835543886, 37.45898486185785], [126.89708042969563, 37.45897650474859], [126.89707598434926, 37.458968533430706], [126.897070291342, 37.45896107879302], [126.89706344415282, 37.45895426324048], [126.89705555521242, 37.45894819868426], [126.89704675405696, 37.45894298470422], [126.89703718520119, 37.458938706913756], [126.89702700576542, 37.458935435554075], [126.89701638289576, 37.45893322434081], [126.89700549101939, 37.45893210958202], [126.89699450898064, 37.45893210958202], [126.89698361710427, 37.45893322434081], [126.8969729942346, 37.458935435554075], [126.89696281479884, 37.458938706913756], [126.89695324594307, 37.45894298470422], [126.89694444478762, 37.45894819868426], [126.89693655584722, 37.45895426324048], [126.89692970865804, 37.45896107879302], [126.89692401565077, 37.458968533430706], [126.89691957030439, 37.45897650474859], [126.89691644561142, 37.45898486185785], [126.8969146928792, 37.45899346753499], [126.8969143408875, 37.45900218047502], [126.89691539541612, 37.459010857611716], [126.89691783914962, 37.45901935646672], [126.89692163196204, 37.45902753748908], [126.89692671157547, 37.45903526634663], [126.89693299458281, 37.459042416131744], [126.89694037781723, 37.45904886944515], [126.89694874004626, 37.45905452032361], [126.89695794396232, 37.45905927597987], [126.89696783843733, 37.45906305832618], [126.89697826100434, 37.459065805256515], [126.89698904052504, 37.45906747166636], [126.89700000000002, 37.45906803019331]]"
